date,log_price,sales_latent,sales
2021-06-01,2.995732273553991,15.528550906602629,9
2021-06-02,2.995732273553991,14.428274632280926,20
2021-06-03,2.995732273553991,13.562275069853778,10
2021-06-04,2.995732273553991,13.691145324839896,11
2021-06-05,2.995732273553991,14.529485752115962,14
2021-06-06,2.995732273553991,15.676651059884302,19
2021-06-07,2.995732273553991,16.244381356726663,12
2021-06-08,2.995732273553991,15.547325872347937,16
2021-06-09,2.995732273553991,14.277681267261213,12
2021-06-10,2.995732273553991,13.654951996454928,18
2021-06-11,2.995732273553991,13.935512015767102,18
2021-06-12,2.995732273553991,15.025269071475323,16
2021-06-13,2.995732273553991,16.600513650187793,26
2021-06-14,2.995732273553991,17.422219459002086,18
2021-06-15,2.995732273553991,16.92958104188335,25
2021-06-16,2.995732273553991,15.422314536659444,18
2021-06-17,2.995732273553991,14.232339446080738,18
2021-06-18,2.995732273553991,14.323115593482767,14
2021-06-19,2.995732273553991,15.872538404207749,16
2021-06-20,2.995732273553991,16.993225145269513,14
2021-06-21,2.995732273553991,17.87767499753122,24
2021-06-22,2.995732273553991,17.575895035442976,20
2021-06-23,2.995732273553991,16.36062117212104,21
2021-06-24,2.995732273553991,14.925871885077555,9
2021-06-25,2.995732273553991,15.15885098139364,15
2021-06-26,2.995732273553991,16.289309098160434,17
2021-06-27,2.995732273553991,17.59178408523074,18
2021-06-28,2.995732273553991,17.85427812065963,21
2021-06-29,2.995732273553991,17.350748497046364,25
2021-06-30,2.995732273553991,16.232802866693795,18
2021-07-01,2.995732273553991,15.122933593161221,14
2021-07-02,2.995732273553991,14.986660450210783,13
2021-07-03,2.995732273553991,16.045239808873074,23
2021-07-04,2.995732273553991,17.708037219732674,13
2021-07-05,2.995732273553991,18.467699026094067,20
2021-07-06,2.995732273553991,17.665673563499652,19
2021-07-07,2.995732273553991,16.043394706964325,22
2021-07-08,2.995732273553991,14.698501142287887,13
2021-07-09,2.995732273553991,14.93774797102875,18
2021-07-10,2.995732273553991,16.21656632232336,17
2021-07-11,2.995732273553991,17.793305815828596,19
2021-07-12,2.995732273553991,18.935250454661826,16
2021-07-13,2.995732273553991,18.44840384451043,24
2021-07-14,2.995732273553991,16.533515151303842,12
2021-07-15,2.995732273553991,15.489350383917987,17
2021-07-16,2.995732273553991,15.774575750479524,17
2021-07-17,2.995732273553991,17.298078603388326,23
2021-07-18,2.995732273553991,18.882545859019526,18
2021-07-19,2.995732273553991,20.122822785703306,18
2021-07-20,2.995732273553991,19.210398227716546,20
2021-07-21,2.995732273553991,17.756406356177262,12
2021-07-22,2.995732273553991,16.39296937708571,10
2021-07-23,2.995732273553991,16.54115536296615,17
2021-07-24,2.995732273553991,18.04527611974972,10
2021-07-25,2.995732273553991,19.794982927662552,23
2021-07-26,2.995732273553991,20.41720657155378,23
2021-07-27,2.995732273553991,19.438496253096577,20
2021-07-28,2.995732273553991,17.940739923108826,16
2021-07-29,2.995732273553991,16.491048332967452,17
2021-07-30,2.995732273553991,16.808806912213825,10
2021-07-31,2.995732273553991,17.593157996194943,23
2021-08-01,2.995732273553991,19.00141591476185,16
2021-08-02,2.995732273553991,19.308547780767167,23
2021-08-03,2.995732273553991,18.87956469100114,16
2021-08-04,2.995732273553991,16.643158998949822,31
2021-08-05,2.995732273553991,14.99298292490904,17
2021-08-06,2.995732273553991,15.164749720335015,18
2021-08-07,2.995732273553991,15.925452798016215,17
2021-08-08,2.995732273553991,17.15231318293268,11
2021-08-09,2.995732273553991,17.703463125431288,10
2021-08-10,2.995732273553991,17.070772092330404,16
2021-08-11,2.995732273553991,15.639790148863003,8
2021-08-12,2.995732273553991,14.55647016942043,12
2021-08-13,2.995732273553991,14.445983049843719,18
2021-08-14,2.995732273553991,15.316711722970473,10
2021-08-15,2.995732273553991,16.570469235365053,17
2021-08-16,2.995732273553991,16.76339849262783,21
2021-08-17,2.995732273553991,16.136005115970114,12
2021-08-18,2.995732273553991,15.07419913421923,19
2021-08-19,2.995732273553991,13.820055698624058,18
2021-08-20,2.995732273553991,13.899676475966146,13
2021-08-21,2.995732273553991,14.962636650221322,8
2021-08-22,2.995732273553991,16.338925653910888,19
2021-08-23,2.995732273553991,17.18444236657638,23
2021-08-24,2.995732273553991,16.563092396993603,15
2021-08-25,2.995732273553991,15.053211326705958,13
2021-08-26,2.995732273553991,13.577679410810063,18
2021-08-27,2.995732273553991,13.446964770861431,16
2021-08-28,2.995732273553991,14.586975282882532,14
2021-08-29,2.995732273553991,15.867127557969837,14
2021-08-30,2.995732273553991,16.172869723592953,15
2021-08-31,2.995732273553991,15.845988762850595,18
2021-09-01,2.995732273553991,14.497462365439265,10
2021-09-02,2.995732273553991,13.519464310265803,15
2021-09-03,2.995732273553991,13.193920402742359,7
2021-09-04,2.995732273553991,13.99222395438648,13
2021-09-05,2.995732273553991,15.26079304396453,17
2021-09-06,2.995732273553991,15.822773653528893,19
2021-09-07,2.995732273553991,15.059019335572414,17
2021-09-08,2.995732273553991,13.798746893475188,17
2021-09-09,2.995732273553991,13.113575418290644,13
2021-09-10,2.995732273553991,12.987304150857454,18
2021-09-11,2.995732273553991,13.858833459524602,15
2021-09-12,2.995732273553991,15.269338082027646,18
2021-09-13,2.995732273553991,15.941118967883884,20
2021-09-14,2.995732273553991,15.290772763362988,14
2021-09-15,2.995732273553991,14.062434430907079,15
2021-09-16,2.995732273553991,13.168299263138106,12
2021-09-17,2.995732273553991,12.96447605389804,8
2021-09-18,2.995732273553991,13.954495288653623,20
2021-09-19,2.995732273553991,15.479202624210592,15
2021-09-20,2.995732273553991,15.985170284088527,18
2021-09-21,2.995732273553991,15.101629071312017,10
2021-09-22,2.995732273553991,14.158031241140694,12
2021-09-23,2.995732273553991,13.184103994293357,15
2021-09-24,2.995732273553991,13.251683083550663,12
2021-09-25,2.995732273553991,14.228249840558474,15
2021-09-26,2.995732273553991,15.494078225839731,11
2021-09-27,2.995732273553991,16.07463952053914,21
2021-09-28,2.995732273553991,15.671432829496835,19
2021-09-29,2.995732273553991,14.770189302749008,17
2021-09-30,2.995732273553991,13.816832200363544,17
2021-10-01,2.995732273553991,13.911063156824232,23
2021-10-02,2.995732273553991,15.13752265353837,12
2021-10-03,2.995732273553991,16.06592877434914,9
2021-10-04,2.995732273553991,16.67735932474164,19
2021-10-05,2.995732273553991,15.912902536005907,20
2021-10-06,2.995732273553991,14.1756696320777,18
2021-10-07,2.995732273553991,13.22005671561007,10
2021-10-08,2.995732273553991,13.291801310838451,11
2021-10-09,2.995732273553991,14.311461558627192,12
2021-10-10,2.995732273553991,15.242163158033101,12
2021-10-11,2.995732273553991,15.84149932747234,10
2021-10-12,2.995732273553991,15.198726209023283,20
2021-10-13,2.995732273553991,13.832741270535363,17
2021-10-14,2.995732273553991,12.80275717474007,6
2021-10-15,2.995732273553991,12.581875567492698,13
2021-10-16,2.995732273553991,13.56851519526017,15
2021-10-17,2.995732273553991,14.492993963397668,22
2021-10-18,2.995732273553991,14.64990901988781,16
2021-10-19,2.995732273553991,13.86241858306344,12
2021-10-20,2.995732273553991,12.408469762649581,12
2021-10-21,2.995732273553991,11.304645761624643,7
2021-10-22,2.995732273553991,11.532040089145838,14
2021-10-23,2.995732273553991,12.463925949308598,9
2021-10-24,2.995732273553991,13.711877959914325,15
2021-10-25,2.995732273553991,14.333167030489594,16
2021-10-26,2.995732273553991,13.804963316223823,9
2021-10-27,2.995732273553991,12.514168599686194,14
2021-10-28,2.995732273553991,11.843523492905224,11
2021-10-29,3.095732273553991,10.05994394825697,8
2021-10-30,3.095732273553991,10.863860373653836,10
2021-10-31,3.095732273553991,11.761274305652254,14
2021-11-01,3.095732273553991,12.006361620245368,12
2021-11-02,3.095732273553991,11.671741720398174,15
2021-11-03,3.095732273553991,10.812699247826872,12
2021-11-04,3.095732273553991,10.039723487157511,13
2021-11-05,3.095732273553991,10.222970557033047,9
2021-11-06,3.095732273553991,11.067890705059538,8
2021-11-07,3.095732273553991,12.00037623857618,7
2021-11-08,3.095732273553991,12.595883882771211,15
2021-11-09,3.095732273553991,12.077069607869998,14
2021-11-10,3.095732273553991,11.352777781509696,12
2021-11-11,3.095732273553991,10.691546470466573,12
2021-11-12,3.095732273553991,10.689911571221609,7
2021-11-13,3.095732273553991,11.85015815986357,14
2021-11-14,3.095732273553991,12.88801592864164,12
2021-11-15,3.095732273553991,13.39634915327938,18
2021-11-16,3.095732273553991,12.95970831157796,15
2021-11-17,3.095732273553991,11.942626291561536,19
2021-11-18,3.095732273553991,11.157520457245383,5
2021-11-19,3.095732273553991,11.32626668353225,11
2021-11-20,3.095732273553991,12.016001567573914,11
2021-11-21,3.095732273553991,13.05097403219327,9
2021-11-22,3.095732273553991,13.631091660003754,11
2021-11-23,3.095732273553991,12.95242305211377,8
2021-11-24,3.095732273553991,12.19532687708886,14
2021-11-25,3.095732273553991,11.70766092823568,19
2021-11-26,3.095732273553991,11.612859166321345,8
2021-11-27,3.095732273553991,12.470799607275316,10
2021-11-28,3.095732273553991,13.589084108903817,16
2021-11-29,3.095732273553991,14.288509931519053,21
2021-11-30,3.095732273553991,14.138611097994668,11
2021-12-01,3.095732273553991,13.061104403880709,15
2021-12-02,3.095732273553991,11.968924297508412,15
2021-12-03,3.095732273553991,12.310972948075698,12
2021-12-04,3.095732273553991,13.114001208851395,8
2021-12-05,3.095732273553991,14.197551214565866,15
2021-12-06,3.095732273553991,14.396620556255456,14
2021-12-07,3.095732273553991,14.066259580806056,14
2021-12-08,3.095732273553991,12.997159937288954,4
2021-12-09,3.095732273553991,12.090842392874357,8
2021-12-10,3.095732273553991,12.013241369135141,11
2021-12-11,3.095732273553991,12.990367656196705,15
2021-12-12,3.095732273553991,14.438048915399722,7
2021-12-13,3.095732273553991,15.211538765470255,23
2021-12-14,3.095732273553991,14.65254998638344,15
2021-12-15,3.095732273553991,13.338282242297888,16
2021-12-16,3.095732273553991,12.271638166229542,18
2021-12-17,3.095732273553991,12.414175836281998,13
2021-12-18,3.095732273553991,13.359980565263966,14
2021-12-19,3.095732273553991,14.618872030085347,15
2021-12-20,3.095732273553991,15.322469626941212,18
2021-12-21,3.095732273553991,14.467177633250804,14
2021-12-22,3.095732273553991,13.285113783407771,13
2021-12-23,3.095732273553991,12.527173288774122,14
2021-12-24,3.095732273553991,12.717449862207182,8
2021-12-25,3.095732273553991,13.407134488485747,15
2021-12-26,3.095732273553991,14.964893451325032,11
2021-12-27,3.095732273553991,15.691352011690553,15
2021-12-28,3.095732273553991,15.102529824327345,16
2021-12-29,3.095732273553991,13.999963225900377,14
2021-12-30,3.095732273553991,13.495687275583935,9
2021-12-31,3.095732273553991,13.6691821212455,16
2022-01-01,3.095732273553991,14.73176962089469,10
2022-01-02,3.095732273553991,15.755701106127535,8
2022-01-03,3.095732273553991,16.41311351431625,22
2022-01-04,3.095732273553991,15.787172959309029,14
2022-01-05,3.095732273553991,14.398153861816716,14
2022-01-06,3.095732273553991,13.982046672182904,17
2022-01-07,3.095732273553991,14.0541626193135,16
2022-01-08,3.095732273553991,15.162378466526551,13
2022-01-09,3.095732273553991,16.221536058168084,20
2022-01-10,3.095732273553991,17.245043687638738,12
2022-01-11,3.095732273553991,16.327210704644045,16
2022-01-12,3.095732273553991,15.136421691546872,12
2022-01-13,3.095732273553991,14.126563991287965,19
2022-01-14,3.095732273553991,14.148516344758292,13
2022-01-15,3.095732273553991,15.100256610988891,20
2022-01-16,3.095732273553991,16.375348798850446,16
2022-01-17,3.095732273553991,16.88954344691324,18
2022-01-18,3.095732273553991,16.55238682126393,11
2022-01-19,3.095732273553991,15.142774025597936,12
2022-01-20,3.095732273553991,14.036411833448664,12
2022-01-21,3.095732273553991,14.10026587026483,14
2022-01-22,3.095732273553991,15.32311392662113,23
2022-01-23,3.095732273553991,16.65114009346542,17
2022-01-24,3.095732273553991,16.91947652655223,17
2022-01-25,3.095732273553991,16.266980891486646,13
2022-01-26,3.095732273553991,15.176819723258806,13
2022-01-27,3.095732273553991,13.971013666174226,20
2022-01-28,3.095732273553991,14.505891337131807,19
2022-01-29,3.095732273553991,15.329087522594183,24
2022-01-30,3.095732273553991,16.844701594421917,19
2022-01-31,3.095732273553991,17.066257539343933,23
2022-02-01,3.095732273553991,16.531879288265806,18
2022-02-02,3.095732273553991,15.052239660823926,12
2022-02-03,3.095732273553991,14.099480301228823,13
2022-02-04,3.095732273553991,14.05836255936379,14
2022-02-05,3.095732273553991,15.1584858654032,22
2022-02-06,3.095732273553991,16.78743691280384,12
2022-02-07,3.095732273553991,16.97635933755304,16
2022-02-08,3.095732273553991,16.595619377479725,10
2022-02-09,3.095732273553991,15.302790933779363,19
2022-02-10,3.095732273553991,14.437415791715631,11
2022-02-11,3.095732273553991,14.29453220634042,15
2022-02-12,3.095732273553991,15.225391390289326,14
2022-02-13,3.095732273553991,16.095516956680754,15
2022-02-14,3.095732273553991,16.648650716773897,17
2022-02-15,3.095732273553991,16.155710827568353,18
2022-02-16,3.095732273553991,14.859057485076944,16
2022-02-17,3.095732273553991,13.78666693941537,9
2022-02-18,3.095732273553991,13.766003143589819,15
2022-02-19,3.095732273553991,14.784663793062602,20
2022-02-20,3.095732273553991,16.430036311086024,14
2022-02-21,3.095732273553991,17.226050632840515,21
